label,category,locality,postal_code,latitude,longitude,ville_proche
Coutellerie JC2C,CulturalSite,Saint-Pierre-le-Vieux,71520,46.2864012,4.53743829,141
Centre équestre du Moirot,SportsAndLeisurePlace,Écleux,39600,47.0046766,5.73324602,79
Lavoir rue Paul Desjardins,CulturalSite,Pontigny,89230,47.9120023,3.71253937,183
Site Nordique de Arc-sous-Cicon,SportsAndLeisurePlace,Arc-sous-Cicon,25520,47.036391,6.412403,40
Tour Sarrasine,CulturalSite,Saint-Sauveur-en-Puisaye,89520,47.6180017,3.19856471,188
Terrain de football,SportsAndLeisurePlace,Crain,89480,47.526676,3.554634,98
Eglise Saint-Barthélémy,CulturalSite,Torcy,71210,46.78429,4.4342,143
Accueil des Pélerins - Exposition permanente sainte Marguerite-Marie et saint Claude La Colombière,CulturalSite,Paray-le-Monial,71600,46.4511705,4.12201998,155
Galerie de peinture mathieu,CulturalSite,Marast,70110,47.5568354,6.38370037,118
Maloe,SportsAndLeisurePlace,Châtillon-sur-Seine,21400,47.86234,4.57468,5
Lavoir de la route de Vézelay,CulturalSite,Trucy-sur-Yonne,89460,47.6294284,3.66067484,168
Balade à Chagny,SportsAndLeisurePlace,Chagny,71150,46.91054,4.7546,132
Il était une fois la vigne,SportsAndLeisurePlace,Gevrey-Chambertin,21220,47.22611,4.96912,11
Caveau de dégustation Loubet-Dewailly - Découverte des vins de la Côte de Beaune,SportsAndLeisurePlace,Beaune,21200,47.0238291,4.8362486,3
Église Saint-Martin,CulturalSite,Bellenot-sous-Pouilly,21320,47.2836257,4.54305758,29
Eglise Saint-Pierre de Boussières,CulturalSite,Boussières,25320,47.1569241,5.9039172,57
Eglise Saint-Germain de Gergy,CulturalSite,Gergy,71590,46.8779696,4.94634312,147
Val de Saône,Landform,Gray,70100,47.4493013,5.5863611,116
Apothicairerie de l'Hôtel-Dieu,CulturalSite,Mâcon,71000,46.308437,4.8313549,151
Location de VTT - Adrénaline,SportsAndLeisurePlace,Métabief,25370,46.7695038,6.3564574,64
Collégiale Notre-Dame de Dole,CulturalSite,Dole,39100,47.09267,5.49451,83
"Office de Tourisme Chablis, Cure, Yonne & Tonnerrois - Location de vélos",SportsAndLeisurePlace,Chablis,89800,47.815169,3.801454,171
Eglise romane Saint-Gervais,CulturalSite,Bourg-le-Comte,71110,46.3077319,3.98894847,145
Pitou Parc,SportsAndLeisurePlace,Cosne-Cours-sur-Loire,58200,47.3982859,2.93464964,99
Église Saint-Symphorien,CulturalSite,Blancey,21320,47.3049699,4.46805994,24
Piscine municipale de Chevigny-Saint-Sauveur,SportsAndLeisurePlace,Chevigny-Saint-Sauveur,21800,47.3045908,5.12803972,7
Cascade de Pissevieille,Landform,La Rixouse,39200,46.4536375,5.89314598,94
Bateau électrique - Canalous Plaisance,SportsAndLeisurePlace,Châtillon-en-Bazois,58110,47.052461,3.655934,106
Balades sonores : Cé-cité,SportsAndLeisurePlace,Besançon,25000,47.2413281,6.0315726,35
Empreintes de dinosaures à Coisia,CulturalSite,Thoirette-Coisia,39240,46.3029085,5.5694203,88
Pont-Levis Digoin,CulturalSite,Digoin,71160,46.4878445,4.01610369,145
Piscine intercommunale de la Vallée de l'Oze,SportsAndLeisurePlace,Verrey-sous-Salmaise,21690,47.439207,4.668012,29
Le site de Thareau,Landform,Saint-Hilaire-Fontaine,58300,46.7535751,3.62827229,101
Anne Oppetit,CulturalSite,Saint-Amand-en-Puisaye,58310,47.53262,3.07287,99
Gorges de Narvau,Landform,Lormes,58140,47.2866237,3.8144875,169
Galerie Charles Pouchon,CulturalSite,Mouthier-Haute-Pierre,25920,47.0397414,6.27420953,73
Musée du Poilu et de l'Artisanat des Tranchées,CulturalSite,Sivignon,71220,46.423828,4.50284058,141
Belvédère sous la roche,Landform,Montcusel,39260,46.3446367,5.65263542,88
City-stade,SportsAndLeisurePlace,Varzy,58210,47.3539191,3.38454262,98
Eglise Saint-Cyr-Sainte-Julitte,CulturalSite,Écuelles,71350,46.94179,5.06088,26
Le fort des basses perches,CulturalSite,Danjoutin,90400,47.6259627,6.86855903,195
Château de Châtillon,SportsAndLeisurePlace,Châtillon-en-Bazois,58110,47.0498662,3.6515896,106
La Fosse Dionne,Landform,Tonnerre,89700,47.8566461,3.9709226,187
Les Ateliers de la Fabrique,CulturalSite,Saint-Amand-en-Puisaye,58310,47.5286051,3.06303739,99
La Bougie Charitoise,CulturalSite,La Charité-sur-Loire,58400,47.1708242,3.0273388,97
Maison de Pays de Nozeroy - Artisanat,CulturalSite,Nozeroy,39250,46.7739392,6.0364004,80
Étang de la Boue,SportsAndLeisurePlace,Rémilly,58250,46.8168913,3.77279899,128
Jean-Marc Thiebaut - Un après-midi de chien,CulturalSite,Gray,70100,47.4477678,5.59150457,116
François Xavier DE LAUNAY,CulturalSite,Nanton,71240,46.602429,4.83067499,163
Parc de la Ballastière-Sennepy,CulturalSite,Saint-Clément,89100,48.2123007,3.2864986,182
Espace Gislebertus-Destination Autun,CulturalSite,Autun,71400,46.94542,4.29875,126
Vins et Visites Insolites à Dijon,SportsAndLeisurePlace,Dijon,21000,47.328483,5.033736,8
Moulin-Musée de Ménetreuil,CulturalSite,Ménetreuil,71470,46.5724068,5.09333749,129
Point de vue du Moine,Landform,Mouthier-Haute-Pierre,25920,47.0294178,6.2687663,73
Galerie d’Art Hosotte,CulturalSite,Irancy,89290,47.714328,3.666187,168
"Sentier de randonnee ""la Voie du Tacot""",SportsAndLeisurePlace,Athesans-Étroitefontaine,70110,47.5974819,6.51017189,118
"Croisière gourmande à bord MS ""Le p’tit Baron""",SportsAndLeisurePlace,Gissey-sur-Ouche,21410,47.2776836,4.78365006,11
Auberge Franc-Comtoise - Location de matériel,SportsAndLeisurePlace,Villers-le-Lac,25130,47.0734655,6.6663993,77
Atelier de confection de Cales à Diairi,CulturalSite,Montbéliard,25200,47.51829,6.78914365,56
Pêche aux étangs du Bois du Roy,SportsAndLeisurePlace,Trévillers,25470,47.2869147,6.88156127,52
Hôtel Jehanin de Chamblanc (ou d'Arviset),CulturalSite,Dijon,21000,47.3221665,5.0457611,8
D'Ici et D'Ailleurs,SportsAndLeisurePlace,Saint-Gervais-en-Vallière,71350,46.93864,4.95101,147
Golf du Domaine du Roncemay,SportsAndLeisurePlace,Montholon,89110,47.8439213,3.3018166,179
Balade en calèche,SportsAndLeisurePlace,Thoissia,39160,46.4237135,5.39660906,93
Sentiers de Chaumour,Landform,Saint-Rémy,21500,47.6337273,4.29898721,15
Sources de l'Ignon,Landform,Poncey-sur-l'Ignon,21440,47.496597,4.762588,19
Musée départemental des Arts & Techniques,CulturalSite,Champlitte,70600,47.61694,5.50952553,112
Aire de jeu extérieure,SportsAndLeisurePlace,Scey-sur-Saône-et-Saint-Albin,70360,47.6641734,5.96896648,120
Terre Touchée - Céramique Art Artisanal,CulturalSite,Flavigny-sur-Ozerain,21150,47.5123661,4.53226853,29
Piscine communautaire de Vitteaux,SportsAndLeisurePlace,Vitteaux,21350,47.3994695,4.5341305,29
Atelier Nathalie Petrier,CulturalSite,Colombier-en-Brionnais,71800,46.294488,4.306875,139
Château de La Chapelle-de-Bragny,CulturalSite,La Chapelle-de-Bragny,71240,46.6326516,4.77099386,163
Disc golf Lac des Settons Morvan - ACTIVITAL,SportsAndLeisurePlace,Montsauche-les-Settons,58230,47.18826,4.06925274,22
Eglise Saint-Vincent,CulturalSite,Saint-Vincent-des-Prés,71250,46.4748861,4.55908518,141
"Atelier boutique ""LB Céramique""",CulturalSite,Bois-d'Amont,39220,46.52384,6.12668,92
Église Saint-Cassien,CulturalSite,Veilly,21360,47.1265542,4.59848692,146
Lavoncourt Smart Village - Voyage dans le temps,SportsAndLeisurePlace,Lavoncourt,70120,47.6249797,5.7861287,116
Oratoire du pas de la Vierge,CulturalSite,Pontarlier,25300,46.90426,6.35218,64
Musée des Armées Lucien Roy,CulturalSite,Beure,25720,47.2070111,6.00483297,31
Belvédère de la colline Saint-Martin-de-Laives,Landform,Laives,71240,46.6389574,4.8541164,163
Gorges de la Lemme,Landform,Le Vaudioux,39300,46.6666378,5.94377517,80
Au Jardin Clos,SportsAndLeisurePlace,Auxerre,89000,47.79732,3.574043,168
Usine textile Van de Walle,CulturalSite,Chauffailles,71170,46.207548,4.338252,139
Megazone Laser Games - Pure Mission - Escape Game,SportsAndLeisurePlace,Auxerre,89000,47.813297,3.5762143,168
Les Ballons d'Olivier,SportsAndLeisurePlace,Villeneuve-sur-Yonne,89500,48.083564,3.2876846,190
Eglise Saint-Pierre,CulturalSite,Uchizy,71700,46.5022189,4.884683,165
Ville de Semur-en-Auxois,Landform,Semur-en-Auxois,21140,47.491304,4.333688,24
Lavoir de Salives,CulturalSite,Salives,21580,47.6165599,4.91739391,12
Cours de cuisine à l'Hostellerie Bourguignonne,SportsAndLeisurePlace,Verdun-sur-le-Doubs,71350,46.8906747,5.0261385,147
"Sentier de randonnee ""la Seigneurie de Granges""",SportsAndLeisurePlace,Mignavillers,70110,47.580926,6.55119895,118
Aventure Jeux® – Les Mystérieux Carrés Rouges,SportsAndLeisurePlace,Saint-Claude,39200,46.38621,5.86524,94
Croisière commentée sur la Saône,SportsAndLeisurePlace,Scey-sur-Saône-et-Saint-Albin,70360,47.6516505,5.97446926,120
Galerie des Artistes,CulturalSite,Saint-Claude,39200,46.38694,5.86653,94
La Ferme de la Marquise - élevage de bisons,SportsAndLeisurePlace,Dampierre-sur-Salon,70180,47.5469391,5.6516492,112
Base de loisirs du Pays de Montbéliard,SportsAndLeisurePlace,Brognard,25600,47.529831,6.85652392,76
Ancey Ramik,CulturalSite,Ancey,21410,47.32892,4.82663,19
La flânerie d'Audrey,SportsAndLeisurePlace,Fort-du-Plasne,39150,46.6151989,5.98079112,90
Domaine nordique - Vaux-et-Chantegrue - La Combe Noire,SportsAndLeisurePlace,Vaux-et-Chantegrue,25160,46.8119854,6.24851703,64
"ATELIER ""SCULPTURE NATURE""",CulturalSite,Gemeaux,21120,47.4770695,5.1378165,12
Les Maisons Bérard,CulturalSite,Migennes,89400,47.9621082,3.5132876,177
Plate-forme Industrielle Courrier,CulturalSite,Dijon,21080,47.322047,5.04148,8
Musée de l'Avallonnais Jean Després,CulturalSite,Avallon,89200,47.4864419,3.906578,169
"VISITE ""EXPERIENCE CASSIS""",SportsAndLeisurePlace,Nuits-Saint-Georges,21700,47.1300121,4.95871355,17
Vestiges du château de Présilly,CulturalSite,Présilly,39270,46.5587661,5.58263019,87
Spa 360 - Hôtel & Spa Panorama 360**** Mâcon,SportsAndLeisurePlace,Mâcon,71000,46.3053634,4.8292684,151
Eglise Saint-Laurent de Trucy-Sur-Yonne,CulturalSite,Trucy-sur-Yonne,89460,47.6279407,3.66052463,168
Fort du Mont-Bart,CulturalSite,Bavans,25550,47.4861423,6.76239269,32
TIR A L'ARC,SportsAndLeisurePlace,Montsauche-les-Settons,58230,47.187814,4.071727,22
"Ebénisterie, Joël Jannodet",CulturalSite,Fénay,21600,47.2344777,5.0593481,13
Méliewash,CulturalSite,Vinneuf,89140,48.3557434,3.1160849,172
La Maison des Climats du vignoble de Bourgogne - Patrimoine mondial,CulturalSite,Beaune,21200,47.0210339,4.8392847,3
Lavoir de Mont-Saint-Léger,CulturalSite,Mont-Saint-Léger,70120,47.630148,5.789422,120
Totem Wake Park,SportsAndLeisurePlace,Crêches-sur-Saône,71680,46.237708,4.793534,142
La mémoire de la fée des Belles Fontaines,SportsAndLeisurePlace,Druyes-les-Belles-Fontaines,89560,47.5471849,3.42003483,98
Site d'escalade - Le Parvis,SportsAndLeisurePlace,Vergisson,71960,46.3089674,4.72377712,136
Le lycée Victor Hugo à l'épreuve de la guerre,SportsAndLeisurePlace,Besançon,25000,47.23763,6.02086,35
Parcours de cartes postales,SportsAndLeisurePlace,Précy-sous-Thil,21390,47.405153,4.316093,24
Lavoir rue de l'Abreuvoir à Bazarnes,CulturalSite,Bazarnes,89460,47.658828,3.66430118,168
Eglise Saint Martin de Chichée,CulturalSite,Chichée,89800,47.7939461,3.83430629,171
Maison natale de saint Bernard,CulturalSite,Fontaine-lès-Dijon,21121,47.3457501,5.01588335,9
"L’Explor’Games ®, l’Enigme du Hameau Duboeuf",SportsAndLeisurePlace,Romanèche-Thorins,71570,46.1769644,4.7416895,156
Elle V' - Feutre et stylisme,CulturalSite,Champlitte,70600,47.6629043,5.467237,112
Sauge Artisans du bois,CulturalSite,Montlebon,25500,47.01798,6.61387,58
ESF Foncine - Ecole de ski alpin et nordique,SportsAndLeisurePlace,Foncine-le-Haut,39460,46.6584444,6.08529995,90
L’Atelier XB ACADEMY,SportsAndLeisurePlace,Miserey-Salines,25480,47.28508,5.99184,41
Atelier d'AR,CulturalSite,Cléry,21270,47.287882,5.4951047,2
Eaux Loft Côté Bien-Être & Spa,SportsAndLeisurePlace,Louhans,71500,46.630996,5.24048415,150
Parc du Moulin Liron - Docteur Drapier,CulturalSite,Paray-le-Monial,71600,46.4477371,4.12135615,155
La Citédo,SportsAndLeisurePlace,Sochaux,25600,47.512428,6.83923562,71
Lavoir,CulturalSite,Blaisy-Haut,21540,47.3613667,4.78284544,19
Piscine de plein-air chauffée,SportsAndLeisurePlace,Nanchez,39150,46.5113002,5.83815859,81
Le Moulin de Brainans,SportsAndLeisurePlace,Brainans,39800,46.8651391,5.6274992,91
Lieu de parachutage - Seconde Guerre mondiale,CulturalSite,Saint-Ambreuil,71240,46.6717857,4.8136362,163
Parc Aventure du Bois de la Folie,SportsAndLeisurePlace,Treigny-Perreuse-Sainte-Colombe,89520,47.5729937,3.1280021,188
Bijoux La Tour de Zabelle,CulturalSite,Baume-les-Messieurs,39210,46.7096,5.64692,87
Équilibre,SportsAndLeisurePlace,Voiteur,39210,46.754273,5.61172099,87
Location bateaux électriques sans permis,SportsAndLeisurePlace,Nevers,58000,46.97905,3.166,108
Lac de Pont,SportsAndLeisurePlace,Pont-et-Massène,21140,47.464743,4.35365,24
Belvédère du Château de Mirebel,Landform,Hauteroche,39570,46.70124,5.7348515,91
Le Maquis de la Cave,SportsAndLeisurePlace,Varennes-lès-Narcy,58400,47.23157,3.06154,97
Cartoguide randonnées Grand Dole,SportsAndLeisurePlace,Dole,39100,47.09498,5.496426,83
Club Aéronautique Comtois,SportsAndLeisurePlace,La Vèze,25660,47.2069904,6.07904614,69
"Visite guidée ""Augustodunum « soror et aemula Romae »""",SportsAndLeisurePlace,Autun,71400,46.9491,4.29821,126
Eglise Saint-Vincent,CulturalSite,Champforgeuil,71530,46.8186712,4.83497139,134
My French Tour,SportsAndLeisurePlace,Rully,71150,46.8749522,4.7433438,132
La Fabrik,CulturalSite,Arbois,39600,46.8932754,5.83089486,79
Le candele di Léa,CulturalSite,Labergement-lès-Seurre,21820,47.00183,5.08552,26
Observatoire astronomique de la Perdrix,SportsAndLeisurePlace,Hauterive-la-Fresse,25650,46.9601295,6.4569987,40
Accueil velo,SportsAndLeisurePlace,Rigny,70100,47.4687175,5.63744544,116
Jet Boat Alligator,SportsAndLeisurePlace,Mâcon,71000,46.319347,4.843529,151
Pierre de la dîme,CulturalSite,Mouthe,25240,46.7107332,6.19473356,90
La Maison du Charolais,CulturalSite,Charolles,71120,46.4404535,4.29837,137
Sorties nature avec la Maison de la Réserve,SportsAndLeisurePlace,Labergement-Sainte-Marie,25160,46.7688294,6.27621889,64
Détente au Lac de l'Abbaye,SportsAndLeisurePlace,Grande-Rivière Château,39150,46.5241147,5.90367937,90
L'Atelier39,CulturalSite,Châtelneuf,39300,46.6664365,5.9237871,80
Eglise Saint-Pierre,CulturalSite,Chalon-sur-Saône,71100,46.780961,4.853092,133
Collégiale Saint-Marcel,CulturalSite,Prémery,58700,47.176329,3.330487,104
Galerie d'Art Chapelle Bailly,CulturalSite,Saint-Bris-le-Vineux,89530,47.72491,3.62282,168
Carrière Souterraine d'Aubigny,CulturalSite,Les Hauts de Forterre,89560,47.6060716,3.4248666,175
Église Saint-Eugène,CulturalSite,Le Creusot,71200,46.801795,4.44718795,143
Parc de sculptures et atelier Olivier-Cyr Noël,CulturalSite,Auxerre,89000,47.7914854,3.5670968,168
Maison de la Nature et de la Faune sauvage,CulturalSite,Sauvigny-les-Bois,58160,46.985014,3.24419,110
Terrains de tennis,SportsAndLeisurePlace,Semur-en-Auxois,21140,47.495327,4.348734,24
Ranch de la Seignette,SportsAndLeisurePlace,Malbuisson,25160,46.80424,6.31347209,64
M ET Vin,SportsAndLeisurePlace,Genouilly,71460,46.65311,4.574339,131
Escalade : Mathias Beuchot,SportsAndLeisurePlace,Beaumont-sur-Grosne,71240,46.664967,4.8582729,163
Chapelle Notre-Dame d'Etang,CulturalSite,Velars-sur-Ouche,21370,47.3036057,4.90052452,19
Prieuré Saint-Christophe,CulturalSite,Ruffey-sur-Seille,39140,46.7448384,5.49897249,89
Ping pong club,SportsAndLeisurePlace,Bavans,25550,47.4825351,6.7389602,34
Savonnerie artisanale du Jura,CulturalSite,Lons-le-Saunier,39000,46.6734,5.55149,87
Fontaine Nikki de Saint-Phalle,CulturalSite,Château-Chinon (Ville),58120,47.0641559,3.932104,22
Agropôle du Marault,CulturalSite,Magny-Cours,58470,46.8690522,3.14920425,108
Château de Vallery,CulturalSite,Vallery,89150,48.2404165,3.0499261,189
Vélo & Oxygène,SportsAndLeisurePlace,Autun,71400,46.950914,4.30156499,126
La Tour des Fromages,CulturalSite,Cluny,71250,46.4339425,4.65785768,141
Barrage du Lac des Settons,CulturalSite,Montsauche-les-Settons,58230,47.1962927,4.05689627,22
Château de Châteauneuf,CulturalSite,Châteauneuf,21320,47.2186851,4.6403395,146
Location de vélo à assistance électrique - Nuits-Saint-Georges,SportsAndLeisurePlace,Nuits-Saint-Georges,21700,47.13646,4.94968,17
Eglise Saint-Symphorien,CulturalSite,Crissey,71530,46.81695,4.88203,144
"Enquête game ""À la recherche du diamant""",SportsAndLeisurePlace,Menétrux-en-Joux,39130,46.6138623,5.84917752,80
Trott' des lacs,SportsAndLeisurePlace,Clairvaux-les-Lacs,39130,46.57427,5.75394,88
SARL V.T.B.-Les Vélos Touk Touk,SportsAndLeisurePlace,Nevers,58000,46.9878679,3.1518764,108
Caveau Henri de Villamont - Dégustation Prestige,SportsAndLeisurePlace,Savigny-lès-Beaune,21420,47.06286,4.82159,3
Ferme forte du Fossé,CulturalSite,Échevannes,21120,47.539919,5.140357,12
Belvédère de l'Aubepin,Landform,Les Trois-Châteaux,39160,46.43988,5.37347,93
Oeuvre du lavoir d'Aignay-le-Duc,CulturalSite,Aignay-le-Duc,21510,47.666272,4.733241,5
Eglise Saint-Pierre,CulturalSite,Brion,71190,46.9087041,4.20915166,126
Alexia Papin - Guide Conférencière,SportsAndLeisurePlace,Combertault,21200,46.9891705,4.9063203,3
Fabien ZUDDAS photographe,CulturalSite,Écuisses,71210,46.75557,4.54202,130
Les Remparts de La Charité-sur-Loire,CulturalSite,La Charité-sur-Loire,58400,47.1788231,3.0175989,97
Moulin de la Doue,CulturalSite,Abbévillers,25310,47.4074054,6.9159184,48
Eglise de Saint-Maurice-lès-Couches,CulturalSite,Saint-Maurice-lès-Couches,71490,46.8809626,4.59472054,146
L'Escapade du Campagnard,SportsAndLeisurePlace,Auxy,71400,46.9496719,4.39757926,126
Eglise,CulturalSite,Dracy-lès-Couches,71490,46.8886817,4.57675364,146
Chapelle des Anges,CulturalSite,Maîche,25120,47.2477993,6.7982369,52
Ski Nautique Club Montaubry,SportsAndLeisurePlace,Le Breuil,71670,46.7871552,4.53571045,130
Manufacture Perrin - Visite virtuelle,CulturalSite,Montceau-les-Mines,71300,46.6683788,4.3641218,152
Dégustation croisée Bière & Vin - Bière Expérience(s),SportsAndLeisurePlace,Beaune,21200,47.0050124,4.8602838,3
Roulottes de Fontenois-la-Ville / Roulez nature,SportsAndLeisurePlace,Fontenois-la-Ville,70210,47.932858,6.165629,123
Casino de Lons-le-Saunier,SportsAndLeisurePlace,Lons-le-Saunier,39000,46.6863659,5.56348085,87
Christelle Camuset - Mes visites enjouées,SportsAndLeisurePlace,Champtonnay,70100,47.3767697,5.6657544,116
Aire de la Bergerie,CulturalSite,Saint-Seine-l'Abbaye,21440,47.444106,4.782188,19
Eglise Notre-Dame de Prégilbert,CulturalSite,Prégilbert,89460,47.6373224,3.6675944,168
NATURA TELLAE,SportsAndLeisurePlace,Marigny-l'Église,58140,47.355851,3.936543,169
Plan d'eau Fédéral de l'Orme,SportsAndLeisurePlace,Beure,25320,47.13485,5.852974,68
Eglise Notre-Dame et Saint-Vincent de Carisey,CulturalSite,Carisey,89360,47.9235316,3.84758169,171
Capitainerie Port de plaisance,SportsAndLeisurePlace,Scey-sur-Saône-et-Saint-Albin,70360,47.6535796,5.97454547,120
Musée de la Cave de la Ville Haute,CulturalSite,Pays-de-Clerval,25340,47.393091,6.49695396,49
Le Cellier de la Cabiote,SportsAndLeisurePlace,Beaune,21200,47.0238715,4.8387764,3
Golf des 4 Saisons,SportsAndLeisurePlace,Crotenay,39300,46.757305,5.80693732,80
Centre équestre Terroir Comtois,SportsAndLeisurePlace,Étrabonne,25170,47.228923,5.731573,68
Cri Cou Créations,CulturalSite,Baron,71120,46.4946703,4.2856542,137
Parc Buffon,CulturalSite,Montbard,21500,47.6259179,4.3364292,15
My Confidentielle - Isabelle Pretot,CulturalSite,Tonnerre,89700,47.85831,3.97253,187
CallypSö,CulturalSite,Rigny,70100,47.47259,5.63735,116
Arboretum de Venarey-Les Laumes,CulturalSite,Venarey-les-Laumes,21150,47.5428596,4.44919564,29
Labymaïs du Bazois,SportsAndLeisurePlace,Châtillon-en-Bazois,58110,47.0590908,3.65795389,106
